# seed_hash: 00000004F1CC8AD5
# sample_index: 193
# arrangement: benzene_nitration_hot_strong
# equation: C6H6 + HNO3 -> C6H5NO2 + H2O  [H2SO4 catalyst]
# tau_drawn: 148.705
# g_steric_drawn: 0.327183
# g_elec_drawn: -0.308163
# g_disp_drawn: 0.889569
# temperature_K: 487.715
# dt_drawn: 0.601142
# N_beads: 41
# total_mass_amu: 380.324
#
step,energy,ke,rms_force,max_force,dt,avg_rho,avg_C,avg_P2,avg_eta,avg_target_f,max_deta,g_steric,g_elec,g_disp,n_inert,n_ionic,n_cov,n_met,n_mix,steady
0,-0.00000000,707667629268155008.00000000,1737637897.04421449,3131428325.87375069,0.300571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0,0,0,0,41,0
1,-0.00000000,0.00000000,0.00000000,0.00000000,0.150286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0,0,0,0,41,1
