step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
92,0,148.307869,0.000000,-295.365845,0.383763,0.000000,-0.772822,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00116349,0.00000000,0.00772709,0.00000000,0.00000000,-0.01000000,-0.00111843,-0.00000000,0.00222743
93,0,150.227248,0.000000,-299.230525,0.383983,0.000000,-0.773044,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00116124,0.00000000,0.00772936,0.00000000,0.00000000,-0.01000000,-0.00111835,-0.00000000,0.00222758
94,0,152.147700,0.000000,-303.096281,0.384192,0.000000,-0.773253,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00115910,0.00000000,0.00773151,0.00000000,0.00000000,-0.01000000,-0.00111827,-0.00000000,0.00222773
95,0,154.069172,0.000000,-306.963057,0.384392,0.000000,-0.773452,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00115706,0.00000000,0.00773355,0.00000000,0.00000000,-0.01000000,-0.00111820,-0.00000000,0.00222787
96,0,155.991616,0.000000,-310.830796,0.384581,0.000000,-0.773639,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00115511,0.00000000,0.00773548,0.00000000,0.00000000,-0.01000000,-0.00111813,-0.00000000,0.00222800
97,0,157.914984,0.000000,-314.699449,0.384762,0.000000,-0.773817,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00115326,0.00000000,0.00773731,0.00000000,0.00000000,-0.01000000,-0.00111807,-0.00000000,0.00222813
98,0,159.839232,0.000000,-318.568966,0.384933,0.000000,-0.773985,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00115150,0.00000000,0.00773903,0.00000000,0.00000000,-0.01000000,-0.00111801,-0.00000000,0.00222826
99,0,161.764318,0.000000,-322.439300,0.385097,0.000000,-0.774144,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00114983,0.00000000,0.00774067,0.00000000,0.00000000,-0.01000000,-0.00111795,-0.00000000,0.00222838
100,0,163.690200,0.000000,-326.310409,0.385252,0.000000,-0.774295,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00114824,0.00000000,0.00774222,0.00000000,0.00000000,-0.01000000,-0.00111790,-0.00000000,0.00222850
101,0,165.616841,0.000000,-330.182249,0.385400,0.000000,-0.774437,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00114672,0.00000000,0.00774368,0.00000000,0.00000000,-0.01000000,-0.00111785,-0.00000000,0.00222861
102,0,167.544203,0.000000,-334.054782,0.385541,0.000000,-0.774572,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00114528,0.00000000,0.00774507,0.00000000,0.00000000,-0.01000000,-0.00111781,-0.00000000,0.00222872
103,0,169.472252,0.000000,-337.927971,0.385675,0.000000,-0.774700,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00114390,0.00000000,0.00774638,0.00000000,0.00000000,-0.01000000,-0.00111777,-0.00000000,0.00222883
104,0,171.400954,0.000000,-341.801779,0.385803,0.000000,-0.774820,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00114260,0.00000000,0.00774762,0.00000000,0.00000000,-0.01000000,-0.00111773,-0.00000000,0.00222893
105,0,173.330278,0.000000,-345.676174,0.385924,0.000000,-0.774934,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00114135,0.00000000,0.00774879,0.00000000,0.00000000,-0.01000000,-0.00111769,-0.00000000,0.00222903
106,0,175.260194,0.000000,-349.551124,0.386039,0.000000,-0.775042,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00114017,0.00000000,0.00774990,0.00000000,0.00000000,-0.01000000,-0.00111765,-0.00000000,0.00222913
107,0,177.190673,0.000000,-353.426597,0.386149,0.000000,-0.775144,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113904,0.00000000,0.00775095,0.00000000,0.00000000,-0.01000000,-0.00111762,-0.00000000,0.00222922
108,0,179.121687,0.000000,-357.302567,0.386254,0.000000,-0.775241,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113797,0.00000000,0.00775194,0.00000000,0.00000000,-0.01000000,-0.00111759,-0.00000000,0.00222931
109,0,181.053210,0.000000,-361.179005,0.386353,0.000000,-0.775332,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113695,0.00000000,0.00775288,0.00000000,0.00000000,-0.01000000,-0.00111756,-0.00000000,0.00222940
110,0,182.985219,0.000000,-365.055886,0.386448,0.000000,-0.775418,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113598,0.00000000,0.00775376,0.00000000,0.00000000,-0.01000000,-0.00111754,-0.00000000,0.00222949
111,0,184.917688,0.000000,-368.933186,0.386538,0.000000,-0.775500,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113506,0.00000000,0.00775460,0.00000000,0.00000000,-0.01000000,-0.00111751,-0.00000000,0.00222957
112,0,186.850597,0.000000,-372.810882,0.386623,0.000000,-0.775577,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113418,0.00000000,0.00775539,0.00000000,0.00000000,-0.01000000,-0.00111749,-0.00000000,0.00222965
113,0,188.783922,0.000000,-376.688952,0.386705,0.000000,-0.775649,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113335,0.00000000,0.00775614,0.00000000,0.00000000,-0.01000000,-0.00111747,-0.00000000,0.00222973
114,0,190.717645,0.000000,-380.567375,0.386782,0.000000,-0.775718,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113255,0.00000000,0.00775685,0.00000000,0.00000000,-0.01000000,-0.00111745,-0.00000000,0.00222981
115,0,192.651745,0.000000,-384.446131,0.386856,0.000000,-0.775783,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113180,0.00000000,0.00775751,0.00000000,0.00000000,-0.01000000,-0.00111743,-0.00000000,0.00222988
116,0,194.586205,0.000000,-388.325203,0.386926,0.000000,-0.775844,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113108,0.00000000,0.00775814,0.00000000,0.00000000,-0.01000000,-0.00111741,-0.00000000,0.00222996
117,0,196.521006,0.000000,-392.204572,0.386993,0.000000,-0.775902,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00113040,0.00000000,0.00775874,0.00000000,0.00000000,-0.01000000,-0.00111740,-0.00000000,0.00223003
118,0,198.456133,0.000000,-396.084222,0.387056,0.000000,-0.775956,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112975,0.00000000,0.00775930,0.00000000,0.00000000,-0.01000000,-0.00111738,-0.00000000,0.00223010
119,0,200.391568,0.000000,-399.964137,0.387117,0.000000,-0.776008,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112913,0.00000000,0.00775983,0.00000000,0.00000000,-0.01000000,-0.00111737,-0.00000000,0.00223017
120,0,202.327298,0.000000,-403.844302,0.387174,0.000000,-0.776057,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112854,0.00000000,0.00776033,0.00000000,0.00000000,-0.01000000,-0.00111735,-0.00000000,0.00223023
121,0,204.263307,0.000000,-407.724703,0.387228,0.000000,-0.776102,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112798,0.00000000,0.00776080,0.00000000,0.00000000,-0.01000000,-0.00111734,-0.00000000,0.00223030
122,0,206.199583,0.000000,-411.605326,0.387280,0.000000,-0.776146,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112745,0.00000000,0.00776125,0.00000000,0.00000000,-0.01000000,-0.00111733,-0.00000000,0.00223036
123,0,208.136111,0.000000,-415.486159,0.387330,0.000000,-0.776186,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112694,0.00000000,0.00776167,0.00000000,0.00000000,-0.01000000,-0.00111732,-0.00000000,0.00223042
124,0,210.072880,0.000000,-419.367190,0.387377,0.000000,-0.776225,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112646,0.00000000,0.00776206,0.00000000,0.00000000,-0.01000000,-0.00111731,-0.00000000,0.00223048
125,0,212.009877,0.000000,-423.248408,0.387421,0.000000,-0.776261,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112600,0.00000000,0.00776243,0.00000000,0.00000000,-0.01000000,-0.00111730,-0.00000000,0.00223054
126,0,213.947093,0.000000,-427.129801,0.387464,0.000000,-0.776295,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112557,0.00000000,0.00776279,0.00000000,0.00000000,-0.01000000,-0.00111729,-0.00000000,0.00223060
127,0,215.884515,0.000000,-431.011359,0.387504,0.000000,-0.776327,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112516,0.00000000,0.00776312,0.00000000,0.00000000,-0.01000000,-0.00111729,-0.00000000,0.00223065
128,0,217.822133,0.000000,-434.893073,0.387542,0.000000,-0.776357,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112476,0.00000000,0.00776343,0.00000000,0.00000000,-0.01000000,-0.00111728,-0.00000000,0.00223071
129,0,219.759939,0.000000,-438.774934,0.387579,0.000000,-0.776386,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112439,0.00000000,0.00776372,0.00000000,0.00000000,-0.01000000,-0.00111728,-0.00000000,0.00223076
130,0,221.697923,0.000000,-442.656933,0.387614,0.000000,-0.776413,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112403,0.00000000,0.00776400,0.00000000,0.00000000,-0.01000000,-0.00111727,-0.00000000,0.00223082
131,0,223.636075,0.000000,-446.539061,0.387647,0.000000,-0.776438,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112369,0.00000000,0.00776426,0.00000000,0.00000000,-0.01000000,-0.00111726,-0.00000000,0.00223087
132,0,225.574389,0.000000,-450.421311,0.387678,0.000000,-0.776462,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112337,0.00000000,0.00776450,0.00000000,0.00000000,-0.01000000,-0.00111726,-0.00000000,0.00223092
133,0,227.512855,0.000000,-454.303676,0.387708,0.000000,-0.776484,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112307,0.00000000,0.00776473,0.00000000,0.00000000,-0.01000000,-0.00111726,-0.00000000,0.00223097
134,0,229.451467,0.000000,-458.186148,0.387736,0.000000,-0.776505,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112278,0.00000000,0.00776494,0.00000000,0.00000000,-0.01000000,-0.00111725,-0.00000000,0.00223101
135,0,231.390216,0.000000,-462.068722,0.387763,0.000000,-0.776524,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112250,0.00000000,0.00776515,0.00000000,0.00000000,-0.01000000,-0.00111725,-0.00000000,0.00223106
136,0,233.329097,0.000000,-465.951390,0.387789,0.000000,-0.776543,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112224,0.00000000,0.00776534,0.00000000,0.00000000,-0.01000000,-0.00111725,-0.00000000,0.00223111
137,0,235.268103,0.000000,-469.834147,0.387813,0.000000,-0.776560,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112199,0.00000000,0.00776551,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223115
138,0,237.207227,0.000000,-473.716988,0.387836,0.000000,-0.776576,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112175,0.00000000,0.00776568,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223120
139,0,239.146464,0.000000,-477.599906,0.387858,0.000000,-0.776591,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112153,0.00000000,0.00776584,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223124
140,0,241.085809,0.000000,-481.482898,0.387879,0.000000,-0.776605,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112131,0.00000000,0.00776598,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223128
141,0,243.025255,0.000000,-485.365957,0.387899,0.000000,-0.776618,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112111,0.00000000,0.00776612,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223133
142,0,244.964798,0.000000,-489.249081,0.387918,0.000000,-0.776631,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112091,0.00000000,0.00776625,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223137
143,0,246.904433,0.000000,-493.132264,0.387936,0.000000,-0.776642,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112073,0.00000000,0.00776637,0.00000000,0.00000000,-0.01000000,-0.00111723,-0.00000000,0.00223141
144,0,248.844155,0.000000,-497.015503,0.387953,0.000000,-0.776653,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112056,0.00000000,0.00776648,0.00000000,0.00000000,-0.01000000,-0.00111723,-0.00000000,0.00223145
145,0,250.783960,0.000000,-500.898794,0.387969,0.000000,-0.776663,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112039,0.00000000,0.00776658,0.00000000,0.00000000,-0.01000000,-0.00111723,-0.00000000,0.00223149
146,0,252.723844,0.000000,-504.782133,0.387984,0.000000,-0.776672,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112023,0.00000000,0.00776668,0.00000000,0.00000000,-0.01000000,-0.00111723,-0.00000000,0.00223153
147,0,254.663803,0.000000,-508.665517,0.387999,0.000000,-0.776681,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00112008,0.00000000,0.00776677,0.00000000,0.00000000,-0.01000000,-0.00111723,-0.00000000,0.00223156
148,0,256.603834,0.000000,-512.548943,0.388013,0.000000,-0.776689,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111994,0.00000000,0.00776685,0.00000000,0.00000000,-0.01000000,-0.00111723,-0.00000000,0.00223160
149,0,258.543932,0.000000,-516.432407,0.388026,0.000000,-0.776696,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111980,0.00000000,0.00776693,0.00000000,0.00000000,-0.01000000,-0.00111723,-0.00000000,0.00223164
150,0,260.484094,0.000000,-520.315908,0.388039,0.000000,-0.776703,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111968,0.00000000,0.00776700,0.00000000,0.00000000,-0.01000000,-0.00111723,-0.00000000,0.00223167
151,0,262.424317,0.000000,-524.199441,0.388050,0.000000,-0.776710,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111955,0.00000000,0.00776707,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223171
152,0,264.364598,0.000000,-528.083005,0.388062,0.000000,-0.776716,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111944,0.00000000,0.00776713,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223174
153,0,266.304934,0.000000,-531.966598,0.388072,0.000000,-0.776721,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111933,0.00000000,0.00776718,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223178
154,0,268.245323,0.000000,-535.850216,0.388083,0.000000,-0.776726,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111922,0.00000000,0.00776724,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223181
155,0,270.185761,0.000000,-539.733858,0.388092,0.000000,-0.776731,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111912,0.00000000,0.00776728,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223184
156,0,272.126246,0.000000,-543.617522,0.388102,0.000000,-0.776735,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111903,0.00000000,0.00776733,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223187
157,0,274.066776,0.000000,-547.501206,0.388110,0.000000,-0.776739,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111894,0.00000000,0.00776737,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223191
158,0,276.007348,0.000000,-551.384909,0.388119,0.000000,-0.776742,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111886,0.00000000,0.00776740,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223194
159,0,277.947961,0.000000,-555.268627,0.388126,0.000000,-0.776745,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111877,0.00000000,0.00776744,0.00000000,0.00000000,-0.01000000,-0.00111724,-0.00000000,0.00223197
160,0,279.888612,0.000000,-559.152361,0.388134,0.000000,-0.776748,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111870,0.00000000,0.00776747,0.00000000,0.00000000,-0.01000000,-0.00111725,-0.00000000,0.00223200
161,0,281.829299,0.000000,-563.036108,0.388141,0.000000,-0.776751,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111863,0.00000000,0.00776749,0.00000000,0.00000000,-0.01000000,-0.00111725,-0.00000000,0.00223203
162,0,283.770021,0.000000,-566.919866,0.388148,0.000000,-0.776753,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111856,0.00000000,0.00776752,0.00000000,0.00000000,-0.01000000,-0.00111725,-0.00000000,0.00223206
163,0,285.710775,0.000000,-570.803636,0.388154,0.000000,-0.776755,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111849,0.00000000,0.00776754,0.00000000,0.00000000,-0.01000000,-0.00111725,-0.00000000,0.00223209
164,0,287.651561,0.000000,-574.687415,0.388160,0.000000,-0.776757,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111843,0.00000000,0.00776756,0.00000000,0.00000000,-0.01000000,-0.00111725,-0.00000000,0.00223212
165,0,289.592375,0.000000,-578.571202,0.388166,0.000000,-0.776758,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111837,0.00000000,0.00776757,0.00000000,0.00000000,-0.01000000,-0.00111726,-0.00000000,0.00223214
166,0,291.533218,0.000000,-582.454996,0.388171,0.000000,-0.776759,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111831,0.00000000,0.00776759,0.00000000,0.00000000,-0.01000000,-0.00111726,-0.00000000,0.00223217
167,0,293.474087,0.000000,-586.338796,0.388176,0.000000,-0.776761,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111826,0.00000000,0.00776760,0.00000000,0.00000000,-0.01000000,-0.00111726,-0.00000000,0.00223220
168,0,295.414981,0.000000,-590.222601,0.388181,0.000000,-0.776761,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111821,0.00000000,0.00776761,0.00000000,0.00000000,-0.01000000,-0.00111726,-0.00000000,0.00223223
169,0,297.355899,0.000000,-594.106410,0.388186,0.000000,-0.776762,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111816,0.00000000,0.00776762,0.00000000,0.00000000,-0.01000000,-0.00111726,-0.00000000,0.00223225
170,0,299.296839,0.000000,-597.990222,0.388190,0.000000,-0.776763,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111812,0.00000000,0.00776762,0.00000000,0.00000000,-0.01000000,-0.00111727,-0.00000000,0.00223228
171,0,301.237801,0.000000,-601.874037,0.388194,0.000000,-0.776763,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111808,0.00000000,0.00776763,0.00000000,0.00000000,-0.01000000,-0.00111727,-0.00000000,0.00223230
172,0,303.178783,0.000000,-605.757854,0.388198,0.000000,-0.776763,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111804,0.00000000,0.00776763,0.00000000,0.00000000,-0.01000000,-0.00111727,-0.00000000,0.00223233
173,0,305.119784,0.000000,-609.641671,0.388202,0.000000,-0.776764,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111800,0.00000000,0.00776763,0.00000000,0.00000000,-0.01000000,-0.00111727,-0.00000000,0.00223235
174,0,307.060803,0.000000,-613.525489,0.388206,0.000000,-0.776763,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111796,0.00000000,0.00776764,0.00000000,0.00000000,-0.01000000,-0.00111727,-0.00000000,0.00223238
175,0,309.001840,0.000000,-617.409306,0.388209,0.000000,-0.776763,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111793,0.00000000,0.00776763,0.00000000,0.00000000,-0.01000000,-0.00111728,-0.00000000,0.00223240
176,0,310.942892,0.000000,-621.293122,0.388212,0.000000,-0.776763,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111789,0.00000000,0.00776763,0.00000000,0.00000000,-0.01000000,-0.00111728,-0.00000000,0.00223243
177,0,312.883961,0.000000,-625.176937,0.388215,0.000000,-0.776763,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111786,0.00000000,0.00776763,0.00000000,0.00000000,-0.01000000,-0.00111728,-0.00000000,0.00223245
178,0,314.825043,0.000000,-629.060750,0.388218,0.000000,-0.776762,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111783,0.00000000,0.00776763,0.00000000,0.00000000,-0.01000000,-0.00111728,-0.00000000,0.00223248
179,0,316.766140,0.000000,-632.944560,0.388221,0.000000,-0.776762,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111781,0.00000000,0.00776762,0.00000000,0.00000000,-0.01000000,-0.00111729,-0.00000000,0.00223250
180,0,318.707249,0.000000,-636.828367,0.388223,0.000000,-0.776761,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111778,0.00000000,0.00776761,0.00000000,0.00000000,-0.01000000,-0.00111729,-0.00000000,0.00223252
181,0,320.648371,0.000000,-640.712171,0.388226,0.000000,-0.776760,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111776,0.00000000,0.00776761,0.00000000,0.00000000,-0.01000000,-0.00111729,-0.00000000,0.00223254
182,0,322.589504,0.000000,-644.595971,0.388228,0.000000,-0.776760,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111773,0.00000000,0.00776760,0.00000000,0.00000000,-0.01000000,-0.00111729,-0.00000000,0.00223257
183,0,324.530649,0.000000,-648.479767,0.388230,0.000000,-0.776759,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111771,0.00000000,0.00776759,0.00000000,0.00000000,-0.01000000,-0.00111730,-0.00000000,0.00223259
184,0,326.471804,0.000000,-652.363559,0.388232,0.000000,-0.776758,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111769,0.00000000,0.00776758,0.00000000,0.00000000,-0.01000000,-0.00111730,-0.00000000,0.00223261
185,0,328.412968,0.000000,-656.247345,0.388234,0.000000,-0.776757,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111767,0.00000000,0.00776757,0.00000000,0.00000000,-0.01000000,-0.00111730,-0.00000000,0.00223263
186,0,330.354142,0.000000,-660.131127,0.388236,0.000000,-0.776756,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111765,0.00000000,0.00776756,0.00000000,0.00000000,-0.01000000,-0.00111730,-0.00000000,0.00223265
187,0,332.295325,0.000000,-664.014903,0.388237,0.000000,-0.776755,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111763,0.00000000,0.00776755,0.00000000,0.00000000,-0.01000000,-0.00111730,-0.00000000,0.00223267
188,0,334.236516,0.000000,-667.898674,0.388239,0.000000,-0.776754,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111762,0.00000000,0.00776754,0.00000000,0.00000000,-0.01000000,-0.00111731,-0.00000000,0.00223269
