step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
55,0,43.577885,-2.485366,-2.934429,0.229011,0.000346,-0.000471,0.482517,1.0000,-0.499946,0.048252,0.000036,0.030710,0.024144,1.009213,0.993858,1.024568,0.00022765,-0.00000334,0.00000507,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
55,1,80.528010,-8.088744,-0.025919,6.414100,-1.132471,-0.515620,0.000000,0.0000,0.000000,0.000000,0.000000,0.128606,0.000000,1.038582,0.974279,1.102885,-0.06895358,0.01161509,0.00528841,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
55,2,135.049924,2.545227,-3.142045,0.705602,0.000268,-0.002158,0.308846,3.0000,-0.102182,0.030885,0.265212,0.124441,0.148048,1.037332,0.975112,1.099553,0.00050167,-0.00000273,0.00002186,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
55,3,131.478290,2.515661,2.533401,0.689353,0.001109,0.000517,0.620761,2.0000,0.343033,0.062076,0.562022,0.239155,0.312049,1.071746,0.952169,1.191324,0.00063737,-0.00001128,-0.00000531,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
55,4,47.172348,-2.782981,-3.263914,0.222523,-0.000771,-0.002456,0.482517,1.0000,-0.499946,0.048252,0.000036,0.076281,0.024144,1.022884,0.984744,1.061025,-0.00000579,0.00000769,0.00002495,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
55,5,18.897459,3.195616,5.127153,-5.924737,1.132108,0.518535,0.000000,0.0000,0.000000,0.000000,0.000000,0.111142,0.000000,1.033343,0.977772,1.088914,0.06917229,-0.01161136,-0.00531830,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
55,6,141.368851,2.546655,-2.604437,0.709593,0.000165,-0.000822,0.107064,1.0000,-0.010906,0.010706,0.326062,0.198150,0.168384,1.059445,0.960370,1.158520,0.00046244,-0.00000170,0.00000845,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
55,7,134.750861,2.070584,3.015665,0.676826,-0.000753,0.002476,0.658082,2.0000,0.208411,0.065808,0.472274,0.213912,0.269041,1.064174,0.957218,1.171130,0.00031072,0.00000762,-0.00002512,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
56,0,44.724503,-2.483569,-2.936603,0.229634,0.000371,-0.000400,0.488576,1.0000,-0.499946,0.048858,0.000036,0.030556,0.024447,1.009167,0.993889,1.024445,0.00022319,-0.00000359,0.00000435,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
56,1,111.736589,-13.605913,-2.537915,6.064158,-1.075848,-0.489839,0.000000,0.0000,0.000000,0.000000,0.000000,0.125431,0.000000,1.037629,0.974914,1.100345,-0.07102307,0.01103434,0.00502399,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
56,2,138.584161,2.546538,-3.152699,0.708035,0.000257,-0.002104,0.301491,3.0000,-0.102182,0.030149,0.265212,0.125015,0.147681,1.037505,0.974997,1.100012,0.00047806,-0.00000262,0.00002131,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
56,3,134.932676,2.521106,2.535916,0.692507,0.001047,0.000514,0.629926,2.0000,0.343033,0.062993,0.562022,0.240966,0.312507,1.072290,0.951807,1.192773,0.00061233,-0.00001089,-0.00000503,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
56,4,48.286174,-2.786847,-3.276001,0.222976,-0.000775,-0.002381,0.488576,1.0000,-0.499946,0.048858,0.000036,0.075001,0.024447,1.022500,0.985000,1.060001,-0.00001450,0.00000773,0.00002417,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
56,5,-9.861571,8.711012,7.653347,-5.573733,1.075502,0.492608,0.000000,0.0000,0.000000,0.000000,0.000000,0.108398,0.000000,1.032519,0.978320,1.086718,0.07122907,-0.01103079,-0.00505239,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
56,6,144.922667,2.547461,-2.608438,0.711877,0.000157,-0.000779,0.105558,1.0000,-0.010906,0.010556,0.326062,0.197413,0.168309,1.059224,0.960517,1.157930,0.00043983,-0.00000161,0.00000800,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
56,7,138.139192,2.066864,3.027868,0.678287,-0.000712,0.002380,0.667901,2.0000,0.208411,0.066790,0.472274,0.215286,0.269532,1.064586,0.956943,1.172229,0.00029020,0.00000744,-0.00002440,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
57,0,45.874226,-2.481651,-2.938433,0.230258,0.000395,-0.000334,0.494836,1.0000,-0.499946,0.049484,0.000036,0.030413,0.024760,1.009124,0.993917,1.024330,0.00021890,-0.00000384,0.00000366,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
57,1,141.169591,-18.847223,-4.924312,5.704817,-1.022055,-0.465347,0.000000,0.0000,0.000000,0.000000,0.000000,0.122334,0.000000,1.036700,0.975533,1.097867,-0.07271323,0.01048262,0.00477279,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
57,2,142.130272,2.547797,-3.163082,0.710354,0.000247,-0.002050,0.294234,3.0000,-0.102182,0.029423,0.265212,0.125566,0.147318,1.037670,0.974887,1.100453,0.00045558,-0.00000252,0.00002077,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
57,3,138.403356,2.526131,2.538546,0.695990,0.000921,0.000584,0.641340,2.0000,0.343033,0.064134,0.562022,0.242746,0.313078,1.072824,0.951451,1.194197,0.00058477,-0.00001005,-0.00000526,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
57,4,49.402113,-2.790730,-3.287719,0.223366,-0.000778,-0.002308,0.494836,1.0000,-0.499946,0.049484,0.000036,0.073761,0.024760,1.022128,0.985248,1.059009,-0.00002261,0.00000777,0.00002344,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
57,5,-36.839875,13.950638,10.053232,-5.213393,1.021727,0.467978,0.000000,0.0000,0.000000,0.000000,0.000000,0.105721,0.000000,1.031716,0.978856,1.084577,0.07290724,-0.01047925,-0.00479977,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
57,6,148.487622,2.548227,-2.612225,0.714051,0.000149,-0.000737,0.104123,1.0000,-0.010906,0.010412,0.326062,0.196693,0.168237,1.059008,0.960661,1.157354,0.00041832,-0.00000153,0.00000758,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
57,7,141.533728,2.063464,3.039469,0.679195,-0.000606,0.002215,0.679558,2.0000,0.208411,0.067956,0.472274,0.216639,0.270115,1.064992,0.956672,1.173311,0.00027439,0.00000680,-0.00002320,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
58,0,47.027078,-2.479624,-2.939939,0.230891,0.000415,-0.000271,0.501366,1.0000,-0.499946,0.050137,0.000036,0.030281,0.025086,1.009084,0.993944,1.024225,0.00021467,-0.00000405,0.00000301,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
58,1,168.784762,-23.826467,-7.191388,5.337892,-0.970953,-0.442080,0.000000,0.0000,0.000000,0.000000,0.000000,0.119314,0.000000,1.035794,0.976137,1.095451,-0.07405681,0.00995849,0.00453415,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
58,2,145.687697,2.549006,-3.173196,0.712563,0.000237,-0.001996,0.287126,3.0000,-0.102182,0.028713,0.265212,0.126094,0.146962,1.037828,0.974781,1.100875,0.00043416,-0.00000242,0.00002023,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
58,3,141.892575,2.530318,2.541755,0.700185,0.000667,0.000795,0.656212,2.0000,0.343033,0.065621,0.562022,0.244501,0.313822,1.073350,0.951100,1.195601,0.00055188,-0.00000837,-0.00000642,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
58,4,50.519830,-2.794625,-3.299083,0.223684,-0.000779,-0.002238,0.501366,1.0000,-0.499946,0.050137,0.000036,0.072559,0.025086,1.021768,0.985488,1.058047,-0.00003006,0.00000779,0.00002273,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
58,5,-61.995497,18.928283,12.333122,-4.845526,0.970641,0.444579,0.000000,0.0000,0.000000,0.000000,0.000000,0.103111,0.000000,1.030933,0.979378,1.082489,0.07423953,-0.00995529,-0.00455978,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
58,6,152.063175,2.548954,-2.615812,0.716119,0.000142,-0.000698,0.102755,1.0000,-0.010906,0.010275,0.326062,0.195988,0.168169,1.058797,0.960802,1.156791,0.00039785,-0.00000145,0.00000717,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
58,7,144.931138,2.060808,3.050017,0.679179,-0.000370,0.001911,0.694198,2.0000,0.208411,0.069420,0.472274,0.217978,0.270847,1.065393,0.956404,1.174382,0.00026599,0.00000531,-0.00002110,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
59,0,48.183137,-2.477503,-2.941148,0.231547,0.000431,-0.000215,0.508256,1.0000,-0.499946,0.050826,0.000036,0.030161,0.025431,1.009048,0.993968,1.024129,0.00021038,-0.00000424,0.00000242,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
59,1,194.548512,-28.556750,-9.345111,4.965040,-0.922405,-0.419976,0.000000,0.0000,0.000000,0.000000,0.000000,0.116368,0.000000,1.034910,0.976726,1.093094,-0.07508425,0.00946056,0.00430745,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
59,2,149.255905,2.550167,-3.183043,0.714670,0.000228,-0.001943,0.280260,3.0000,-0.102182,0.028026,0.265212,0.126601,0.146619,1.037980,0.974680,1.101281,0.00041375,-0.00000232,0.00001969,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
59,3,145.405203,2.532803,2.546491,0.706071,0.000115,0.001331,0.676876,2.0000,0.343033,0.067688,0.562022,0.246238,0.314855,1.073872,0.950752,1.196991,0.00050755,-0.00000497,-0.00000947,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
59,4,51.638955,-2.798520,-3.310102,0.223923,-0.000777,-0.002169,0.508256,1.0000,-0.499946,0.050826,0.000036,0.071396,0.025431,1.021419,0.985721,1.057116,-0.00003677,0.00000779,0.00002204,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
59,5,-85.295131,23.657045,14.499018,-4.471786,0.922109,0.422350,0.000000,0.0000,0.000000,0.000000,0.000000,0.100565,0.000000,1.030170,0.979887,1.080452,0.07525631,-0.00945752,-0.00433179,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
59,6,155.648811,2.549645,-2.619207,0.718087,0.000135,-0.000661,0.101451,1.0000,-0.010906,0.010145,0.326062,0.195300,0.168104,1.058590,0.960940,1.156240,0.00037837,-0.00000138,0.00000679,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
59,7,148.325520,2.059765,3.058577,0.677271,0.000165,0.001284,0.714035,2.0000,0.208411,0.071403,0.472274,0.219308,0.271839,1.065792,0.956138,1.175446,0.00027100,0.00000209,-0.00001712,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
60,0,49.342552,-2.475312,-2.942093,0.232243,0.000442,-0.000167,0.515620,1.0000,-0.499946,0.051562,0.000036,0.030054,0.025799,1.009016,0.993989,1.024043,0.00020586,-0.00000438,0.00000189,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
60,1,218.435157,-33.050518,-11.391148,4.587769,-0.876285,-0.398977,0.000000,0.0000,0.000000,0.000000,0.000000,0.113495,0.000000,1.034048,0.977301,1.090796,-0.07582381,0.00898754,0.00409207,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
60,2,152.834392,2.551282,-3.192626,0.716677,0.000218,-0.001891,0.273847,3.0000,-0.102182,0.027385,0.265212,0.127087,0.146298,1.038126,0.974583,1.101670,0.00039431,-0.00000223,0.00001917,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
60,3,148.953285,2.531468,2.555060,0.717208,-0.001370,0.002879,0.708738,2.0000,0.343033,0.070874,0.562022,0.247972,0.316448,1.074392,0.950406,1.198377,0.00043530,0.00000267,-0.00001714,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
60,4,52.759065,-2.802397,-3.320772,0.224070,-0.000771,-0.002098,0.515620,1.0000,-0.499946,0.051562,0.000036,0.070270,0.025799,1.021081,0.985946,1.056216,-0.00004262,0.00000775,0.00002134,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
60,5,-106.713357,28.149369,16.556619,-4.093681,0.876003,0.401232,0.000000,0.0000,0.000000,0.000000,0.000000,0.098082,0.000000,1.029425,0.980384,1.078466,0.07598582,-0.00898465,-0.00411520,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
60,6,159.244041,2.550302,-2.622420,0.719959,0.000128,-0.000625,0.100210,1.0000,-0.010906,0.010021,0.326062,0.194627,0.168042,1.058388,0.961075,1.155702,0.00035984,-0.00000131,0.00000643,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
60,7,151.703844,2.062458,3.062856,0.669919,0.001634,-0.000353,0.744172,2.0000,0.208411,0.074417,0.472274,0.220642,0.273346,1.066193,0.955872,1.176513,0.00030581,-0.00000539,-0.00000856,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
61,0,50.505570,-2.473082,-2.942820,0.233003,0.000445,-0.000130,0.523610,1.0000,-0.499946,0.052361,0.000036,0.029958,0.026198,1.008988,0.994008,1.023967,0.00020088,-0.00000446,0.00000145,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
61,1,240.426206,-37.319597,-13.334883,4.207456,-0.832471,-0.379028,0.000000,0.0000,0.000000,0.000000,0.000000,0.110693,0.000000,1.033208,0.977861,1.088554,-0.07630170,0.00853816,0.00388747,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
61,2,156.422674,2.552352,-3.201948,0.718590,0.000210,-0.001839,0.268523,3.0000,-0.102182,0.026852,0.265212,0.127555,0.146032,1.038266,0.974489,1.102044,0.00037579,-0.00000214,0.00001864,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
61,3,152.577284,2.519103,2.575282,0.762749,-0.009158,0.011257,0.769001,2.0000,0.343033,0.076900,0.562022,0.249737,0.319461,1.074921,0.950053,1.199790,0.00027111,0.00002473,-0.00004044,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
61,4,53.879652,-2.806228,-3.331080,0.224102,-0.000757,-0.002022,0.523610,1.0000,-0.499946,0.052361,0.000036,0.069182,0.026198,1.020754,0.986164,1.055345,-0.00004740,0.00000766,0.00002062,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
61,5,-126.231938,32.417078,18.511340,-3.712581,0.832203,0.381171,0.000000,0.0000,0.000000,0.000000,0.000000,0.095661,0.000000,1.028698,0.980868,1.076529,0.07645424,-0.00853542,-0.00390944,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
61,6,162.848399,2.550926,-2.625461,0.721740,0.000122,-0.000592,0.099028,1.0000,-0.010906,0.009903,0.326062,0.193969,0.167983,1.058191,0.961206,1.155175,0.00034221,-0.00000125,0.00000608,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
61,7,155.024707,2.076102,3.055046,0.627980,0.009407,-0.008817,0.800793,2.0000,0.208411,0.080079,0.472274,0.222013,0.276177,1.066604,0.955597,1.177610,0.00043437,-0.00002729,0.00001562,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
62,0,51.672578,-2.470862,-2.943392,0.233861,0.000436,-0.000108,0.532432,1.0000,-0.499946,0.053243,0.000036,0.029877,0.026639,1.008963,0.994025,1.023901,0.00019512,-0.00000444,0.00000114,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
62,1,260.509713,-41.375223,-15.181431,3.825346,-0.790847,-0.360077,0.000000,0.0000,0.000000,0.000000,0.000000,0.107960,0.000000,1.032388,0.978408,1.086368,-0.07654224,0.00811125,0.00369310,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
62,2,160.020295,2.553379,-3.211014,0.720415,0.000201,-0.001788,0.267797,3.0000,-0.102182,0.026780,0.265212,0.128010,0.145996,1.038403,0.974398,1.102408,0.00035814,-0.00000205,0.00001813,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
62,3,156.580776,2.439883,2.667631,58.159063,-11.601253,12.572798,0.963714,2.0000,0.343033,0.096371,0.562022,0.251699,0.329197,1.075510,0.949660,1.201359,-0.00056710,0.00015844,-0.00018470,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
62,4,55.000087,-2.809969,-3.340992,0.223988,-0.000732,-0.001936,0.532432,1.0000,-0.499946,0.053243,0.000036,0.068131,0.026639,1.020439,0.986374,1.054505,-0.00005084,0.00000748,0.00001982,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
62,5,-143.839163,36.471400,20.368325,-3.329730,0.790593,0.362112,0.000000,0.0000,0.000000,0.000000,0.000000,0.093299,0.000000,1.027990,0.981340,1.074639,0.07668585,-0.00810865,-0.00371397,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
62,6,166.461442,2.551518,-2.628338,0.723435,0.000116,-0.000560,0.097904,1.0000,-0.010906,0.009790,0.326062,0.193326,0.167926,1.057998,0.961335,1.154661,0.00032543,-0.00000118,0.00000575,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
62,7,157.983641,2.156526,2.974687,-56.764907,11.601487,-12.570441,0.981736,2.0000,0.208411,0.098174,0.472274,0.223574,0.285224,1.067072,0.955285,1.178859,0.00123866,-0.00016085,0.00016072,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
63,0,52.844178,-2.468724,-2.943901,0.234874,0.000408,-0.000110,0.542381,1.0000,-0.499946,0.054238,0.000036,0.029809,0.027137,1.008943,0.994038,1.023847,0.00018808,-0.00000428,0.00000102,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
63,1,278.679664,-45.228068,-16.935652,3.442570,-0.751305,-0.342073,0.000000,0.0000,0.000000,0.000000,0.000000,0.105294,0.000000,1.031588,0.978941,1.084235,-0.07656797,0.00770569,0.00350844,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
63,2,163.626827,2.554364,-3.219832,0.722147,0.000192,-0.001721,0.096834,1.0000,-0.010906,0.009683,0.326062,0.128994,0.167873,1.038698,0.974201,1.103196,0.00034130,-0.00000197,0.00001764,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
63,3,734.167912,-113.493425,128.303263,112.358258,-22.606995,24.498948,0.000000,0.0000,0.000000,0.000000,0.000000,0.245484,0.000000,1.073645,0.950903,1.196387,-1.26366770,0.23186662,-0.25127127,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
63,4,56.119537,-2.813552,-3.350442,0.223675,-0.000690,-0.001832,0.542381,1.0000,-0.499946,0.054238,0.000036,0.067119,0.027137,1.020136,0.986576,1.053695,-0.00005245,0.00000717,0.00001890,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
63,5,-159.529241,40.323007,22.132461,-2.946258,0.751063,0.344006,0.000000,0.0000,0.000000,0.000000,0.000000,0.090995,0.000000,1.027299,0.981801,1.072796,0.07670316,-0.00770321,-0.00352827,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
63,6,170.082748,2.552081,-2.631060,0.725047,0.000110,-0.000530,0.096834,1.0000,-0.010906,0.009683,0.326062,0.192698,0.167873,1.057809,0.961460,1.154158,0.00030947,-0.00000113,0.00000544,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
63,7,-412.624364,118.090970,-122.649362,-110.960834,22.607217,-24.496689,0.000000,0.0000,0.000000,0.000000,0.000000,0.218054,0.000000,1.065416,0.956389,1.174443,1.26430698,-0.23186889,0.25124810,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000
64,0,54.021318,-2.466781,-2.944488,0.236139,0.000350,-0.000149,0.553890,1.0000,-0.499946,0.055389,0.000036,0.029757,0.027712,1.008927,0.994049,1.023806,0.00017894,-0.00000389,0.00000118,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
64,1,294.935416,-48.888270,-18.602162,3.060151,-0.713739,-0.324969,0.000000,0.0000,0.000000,0.000000,0.000000,0.102694,0.000000,1.030808,0.979461,1.082155,-0.07639977,0.00732040,0.00333302,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
64,2,167.241765,2.555299,-3.228221,0.723789,0.000182,-0.001637,0.095813,1.0000,-0.010906,0.009581,0.326062,0.129953,0.167822,1.038986,0.974009,1.103962,0.00032542,-0.00000187,0.00001678,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
64,3,1280.163355,-223.630068,247.657115,105.922536,-21.476645,23.274001,0.000000,0.0000,0.000000,0.000000,0.000000,0.239423,0.000000,1.071827,0.952115,1.191539,-1.31062095,0.22027329,-0.23870770,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
64,4,57.236837,-2.816868,-3.359315,0.223068,-0.000618,-0.001696,0.553890,1.0000,-0.499946,0.055389,0.000036,0.066146,0.027712,1.019844,0.986771,1.052917,-0.00005147,0.00000663,0.00001775,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
64,5,-173.301740,43.982033,23.808390,-2.563182,0.713510,0.326806,0.000000,0.0000,0.000000,0.000000,0.000000,0.088749,0.000000,1.026625,0.982250,1.070999,0.07652703,-0.00731805,-0.00335186,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
64,6,173.711916,2.552616,-2.633634,0.726582,0.000104,-0.000501,0.095813,1.0000,-0.010906,0.009581,0.326062,0.192083,0.167822,1.057625,0.961583,1.153667,0.00029428,-0.00000107,0.00000515,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
64,7,-951.624694,228.228691,-241.992208,-104.521993,21.476856,-23.271855,0.000000,0.0000,0.000000,0.000000,0.000000,0.212670,0.000000,1.063801,0.957466,1.170136,1.31122935,-0.22027544,0.23868569,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000
65,0,55.205564,-2.465221,-2.945386,0.237836,0.000240,-0.000252,0.567646,1.0000,-0.499946,0.056765,0.000036,0.029724,0.028400,1.008917,0.994055,1.023779,0.00016629,-0.00000312,0.00000180,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
65,1,309.281173,-52.365462,-20.185346,2.679009,-0.678052,-0.308721,0.000000,0.0000,0.000000,0.000000,0.000000,0.100159,0.000000,1.030048,0.979968,1.080127,-0.07605698,0.00695438,0.00316637,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
65,2,170.864716,2.556188,-3.236202,0.725354,0.000173,-0.001557,0.094838,1.0000,-0.010906,0.009484,0.326062,0.130887,0.167773,1.039266,0.973823,1.104709,0.00031029,-0.00000178,0.00001596,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
65,3,1793.393275,-328.259878,361.043273,99.271685,-20.402813,22.110301,0.000000,0.0000,0.000000,0.000000,0.000000,0.233512,0.000000,1.070054,0.953298,1.186810,-1.34971972,0.20925962,-0.22677232,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
65,4,58.350218,-2.819731,-3.367406,0.221989,-0.000494,-0.001501,0.567646,1.0000,-0.499946,0.056765,0.000036,0.065214,0.028400,1.019564,0.986957,1.052171,-0.00004649,0.00000573,0.00001618,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
65,5,-185.161064,47.458108,25.400522,-2.181423,0.677835,0.310466,0.000000,0.0000,0.000000,0.000000,0.000000,0.086557,0.000000,1.025967,0.982689,1.069246,0.07617676,-0.00695215,-0.00318426,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
65,6,177.348564,2.553123,-2.636069,0.728041,0.000099,-0.000474,0.094838,1.0000,-0.010906,0.009484,0.326062,0.191483,0.167773,1.057445,0.961703,1.153187,0.00027983,-0.00000102,0.00000487,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
65,7,-1457.844291,332.859527,-355.367912,-97.868173,20.403013,-22.108262,0.000000,0.0000,0.000000,0.000000,0.000000,0.207419,0.000000,1.062226,0.958516,1.165935,1.35029872,-0.20926167,0.22675141,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000
66,0,56.399678,-2.464384,-2.947005,0.240354,0.000027,-0.000478,0.584827,1.0000,-0.499946,0.058483,0.000036,0.029712,0.029259,1.008914,0.994058,1.023770,0.00014739,-0.00000168,0.00000324,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
66,1,321.725506,-55.668795,-21.689371,2.299973,-0.644150,-0.293285,0.000000,0.0000,0.000000,0.000000,0.000000,0.097686,0.000000,1.029306,0.980463,1.078149,-0.07555746,0.00660667,0.00300805,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
66,2,174.495302,2.557032,-3.243794,0.726845,0.000165,-0.001482,0.093908,1.0000,-0.010906,0.009391,0.326062,0.131796,0.167727,1.039539,0.973641,1.105437,0.00029586,-0.00000169,0.00001519,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
66,3,2272.880202,-427.658199,468.760124,92.443305,-19.382672,21.004786,0.000000,0.0000,0.000000,0.000000,0.000000,0.227746,0.000000,1.068324,0.954451,1.182197,-1.38163205,0.19879664,-0.21543370,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
66,4,59.456726,-2.821808,-3.374325,0.220052,-0.000269,-0.001187,0.584827,1.0000,-0.499946,0.058483,0.000036,0.064326,0.029259,1.019298,0.987135,1.051461,-0.00003482,0.00000415,0.00001384,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
66,5,-195.115969,50.760379,26.913048,-1.801805,0.643943,0.294943,0.000000,0.0000,0.000000,0.000000,0.000000,0.084420,0.000000,1.025326,0.983116,1.067536,0.07567019,-0.00660454,-0.00302505,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000
66,6,180.992330,2.553606,-2.638370,0.729430,0.000094,-0.000448,0.093908,1.0000,-0.010906,0.009391,0.326062,0.190897,0.167727,1.057269,0.961821,1.152717,0.00026607,-0.00000096,0.00000460,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
