step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
1,8,0.000000,0.000000,32.000028,0.000000,0.000000,0.000006,0.821814,2.0000,1.000000,0.082181,1.000000,0.098085,0.541091,1.019617,0.990192,1.049042,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
1,9,0.000000,0.000000,36.002248,0.000000,0.000000,0.000678,0.410707,1.0000,1.000000,0.041071,1.000000,0.094359,0.520535,1.018872,0.990564,1.047179,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
2,0,0.000000,0.000000,-0.006778,0.000000,0.000000,-0.001139,0.409886,1.0000,1.000000,0.040989,1.000000,0.134911,0.520494,1.026982,0.986509,1.067455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
2,1,0.000000,0.000000,3.999937,0.000000,0.000000,-0.000009,0.820987,2.0000,1.000000,0.082099,1.000000,0.140239,0.541049,1.028048,0.985976,1.070119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
2,2,0.000000,0.000000,8.000000,0.000000,0.000000,-0.000003,0.822218,3.0000,1.000000,0.082222,1.000000,0.140246,0.541111,1.028049,0.985975,1.070123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
2,3,0.000000,0.000000,11.999973,0.000000,0.000000,-0.000005,0.822230,2.0000,1.000000,0.082223,1.000000,0.140246,0.541111,1.028049,0.985975,1.070123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
2,4,0.000000,0.000000,15.999973,0.000000,0.000000,-0.000003,0.822215,3.0000,1.000000,0.082221,1.000000,0.140246,0.541111,1.028049,0.985975,1.070123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
2,5,0.000000,0.000000,20.000027,0.000000,0.000000,0.000003,0.822215,3.0000,1.000000,0.082221,1.000000,0.140246,0.541111,1.028049,0.985975,1.070123,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
2,6,0.000000,0.000000,24.000027,0.000000,0.000000,0.000005,0.822230,2.0000,1.000000,0.082223,1.000000,0.140246,0.541111,1.028049,0.985975,1.070123,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
2,7,0.000000,0.000000,28.000000,0.000000,0.000000,0.000003,0.822218,3.0000,1.000000,0.082222,1.000000,0.140246,0.541111,1.028049,0.985975,1.070123,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
