step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
6,4,3.472837,-2.534819,-2.555531,0.071252,-0.001075,-0.001735,1.247920,7.0000,-0.173653,0.124792,0.217565,0.027118,0.171178,1.000000,1.000000,1.000000,0.00179855,0.00001011,0.00001629,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
6,5,3.378569,-2.278397,1.935691,0.079857,-0.002029,0.001518,1.520396,7.0000,-0.272429,0.152040,0.151714,0.024265,0.151877,1.000000,1.000000,1.000000,0.00197425,0.00001929,-0.00001422,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
6,6,5.706952,2.399606,-2.043453,0.211024,0.001067,-0.001964,1.090122,5.0000,0.259129,0.109012,0.506086,0.047003,0.307549,1.000000,1.000000,1.000000,0.00542656,-0.00001036,0.00001849,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
6,7,5.518465,2.014956,2.234477,0.200263,0.001526,0.002263,1.178028,6.0000,-0.085254,0.117803,0.276497,0.034904,0.197150,1.000000,1.000000,1.000000,0.00514272,-0.00001501,-0.00002133,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,0,-0.977178,-2.405223,-2.486163,0.081769,-0.001072,-0.001739,0.901811,5.0000,-0.234174,0.090181,0.177217,0.030310,0.133699,1.000000,1.000000,1.000000,0.00182143,0.00001070,0.00001660,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000
7,1,-0.335916,-2.129789,2.023314,0.089723,-0.001886,0.001854,1.150151,5.0000,-0.032684,0.115015,0.311544,0.035254,0.213280,1.000000,1.000000,1.000000,0.00202134,0.00001884,-0.00001768,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000
7,2,2.272787,2.332233,-2.353712,0.231762,0.001377,-0.002452,1.345398,7.0000,0.025657,0.134540,0.350438,0.044083,0.242489,1.000000,1.000000,1.000000,0.00514197,-0.00001318,0.00002330,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
7,3,2.203401,2.121183,1.950418,0.224311,0.002350,0.002246,1.516191,7.0000,0.165207,0.151619,0.443471,0.054039,0.297545,1.000000,1.000000,1.000000,0.00500162,-0.00002255,-0.00002137,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,4,3.852039,-2.540509,-2.564740,0.080187,-0.001201,-0.001940,1.234614,7.0000,-0.173653,0.123461,0.217565,0.030658,0.170513,1.000000,1.000000,1.000000,0.00170109,0.00001138,0.00001842,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
7,5,3.803462,-2.289045,1.943763,0.089826,-0.002223,0.001704,1.495420,7.0000,-0.272429,0.149542,0.151714,0.027385,0.150628,1.000000,1.000000,1.000000,0.00186117,0.00002129,-0.00001614,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
7,6,6.830670,2.405096,-2.053846,0.237784,0.001112,-0.002182,1.019295,5.0000,0.259129,0.101929,0.506086,0.053348,0.304008,1.000000,1.000000,1.000000,0.00515766,-0.00001098,0.00002079,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
7,7,6.584981,2.022707,2.246440,0.225697,0.001543,0.002508,1.089204,5.0000,-0.007344,0.108920,0.328437,0.039441,0.218679,1.000000,1.000000,1.000000,0.00488967,-0.00001550,-0.00002393,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,0,-0.546161,-2.410598,-2.495253,0.090407,-0.001066,-0.001887,0.815281,5.0000,-0.234174,0.081528,0.177217,0.032756,0.129373,1.000000,1.000000,1.000000,0.00172737,0.00001075,0.00001818,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000
8,1,0.136877,-2.139226,2.033016,0.099140,-0.001861,0.002017,1.072849,5.0000,-0.032684,0.107285,0.311544,0.039554,0.209414,1.000000,1.000000,1.000000,0.00191519,0.00001887,-0.00001941,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
8,2,3.495281,2.339411,-2.366576,0.256623,0.001496,-0.002682,1.302690,7.0000,0.025657,0.130269,0.350438,0.048929,0.240354,1.000000,1.000000,1.000000,0.00489442,-0.00001436,0.00002573,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
8,3,3.386726,2.133411,1.962199,0.248432,0.002536,0.002455,1.448309,7.0000,0.165207,0.144831,0.443471,0.059967,0.294151,1.000000,1.000000,1.000000,0.00476676,-0.00002446,-0.00002356,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,4,4.274711,-2.546827,-2.574931,0.088645,-0.001329,-0.002128,1.190070,7.0000,-0.173653,0.119007,0.217565,0.034056,0.168286,1.000000,1.000000,1.000000,0.00160783,0.00001264,0.00002038,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
8,5,4.276833,-2.300625,1.952733,0.099251,-0.002410,0.001877,1.442337,7.0000,-0.272429,0.144234,0.151714,0.030362,0.147974,1.000000,1.000000,1.000000,0.00175263,0.00002316,-0.00001794,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
8,6,8.084797,2.410726,-2.065271,0.263221,0.001127,-0.002377,0.932854,5.0000,0.259129,0.093285,0.506086,0.059430,0.299686,1.000000,1.000000,1.000000,0.00490247,-0.00001126,0.00002285,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
8,7,7.775432,2.030381,2.259558,0.249870,0.001506,0.002725,0.997516,5.0000,-0.007344,0.099752,0.328437,0.043754,0.214094,1.000000,1.000000,1.000000,0.00464948,-0.00001535,-0.00002624,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
